,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country
308690,7Wj_ADpaSVA,18.01.06,2018-05-30T15:23:45.000Z,558183,36355,2270,7791,False,False,Entertainment,RU
236083,lOOlSARhK9Y,18.09.06,2018-06-07T10:30:22.000Z,270696,6376,72,1871,False,False,Comedy,KR
221954,pJCsZGNYW6k,18.19.02,2018-02-18T03:57:16.000Z,9055,85,4,17,False,False,People & Blogs,KR
84032,cGXGoumKtlA,18.09.01,2018-01-08T16:19:47.000Z,309730,18937,295,823,False,False,Entertainment,FR
358919,o7iL2KzDh38,17.08.12,2017-12-01T05:01:33.000Z,6262956,266912,3486,13878,False,False,Music,US
79683,r8sbfs3-ai8,18.03.04,2018-04-02T20:06:40.000Z,46653,2056,280,18,False,False,Gaming,DE
309717,UCR3ErIiNgQ,18.26.02,2018-02-25T18:37:09.000Z,95756,2452,206,54,False,False,Science & Technology,RU
263517,NtySOmWJ93s,18.07.05,2018-05-06T17:00:01.000Z,367131,22905,2256,3562,False,False,Entertainment,MX
304450,IyrGVAiJO-I,17.27.12,2017-12-25T13:25:42.000Z,560320,38456,1707,3189,False,False,Entertainment,RU
329685,vyPeOGp8vc8,18.28.05,2018-05-27T05:00:01.000Z,108238,5004,1423,580,False,False,Howto & Style,RU
289880,jN1Ky5yVI_E,18.19.02,2018-02-19T00:09:55.000Z,3310,183,0,17,False,False,Film & Animation,MX
253433,Ompd6RLac0E,17.26.11,2017-11-24T22:00:00.000Z,199003,26454,2199,6824,False,False,Entertainment,MX
66544,XCizvRIBi2U,18.11.02,2018-02-09T10:23:40.000Z,27576,394,22,200,False,False,Film & Animation,DE
162760,sjL64hmQeYU,17.26.11,2017-11-20T18:45:47.000Z,417303,2276,779,556,False,False,News & Politics,IN
197129,vWaEIuGRWQI,17.08.12,2017-12-06T04:09:48.000Z,356265,6461,241,897,False,False,Sports,IN
113916,Cawa9B3NvcM,18.24.03,2018-03-23T14:34:27.000Z,41976,0,0,0,True,True,News & Politics,FR
256432,I5uXtODq74w,18.13.01,2018-01-12T22:44:07.000Z,1482774,171025,4080,25763,False,False,Entertainment,MX
47031,r27QAFLvo6Q,18.08.02,2018-02-07T16:01:25.000Z,7599,451,9,69,False,False,Entertainment,DE
261841,BomJrUn_-oM,18.05.04,2018-04-04T19:23:34.000Z,15363,65,14,48,False,False,Entertainment,MX
323253,j39Dp9GX-lk,18.21.02,2018-02-20T18:46:08.000Z,20642,2185,52,1039,False,False,Pets & Animals,RU
196822,31Qf_Bt9qQg,18.10.06,2018-06-08T11:14:28.000Z,155560,8945,320,572,False,False,Howto & Style,IN
86468,bPzkD4ahNIA,18.04.03,2018-03-03T15:33:09.000Z,2429,105,12,16,False,False,Entertainment,FR
322278,o4xut6Z4BOU,18.16.05,2018-05-15T15:20:03.000Z,41002,0,0,674,False,True,News & Politics,RU
230477,AKB-nKkMUbs,18.03.04,2018-04-01T12:10:47.000Z,77259,422,110,227,False,False,News & Politics,KR
283281,MnF2ddTz95U,17.17.11,2017-11-16T03:00:01.000Z,61074,4325,128,557,False,False,Comedy,MX
156655,tOr88uFiOjQ,18.22.01,2018-01-11T19:52:56.000Z,24778,2034,49,138,False,False,Film & Animation,GB
65758,RzAFasboTCs,17.06.12,2017-12-03T12:00:01.000Z,175008,5385,157,494,False,False,Film & Animation,DE
224046,IrO5lRoNkiE,18.26.04,2018-04-22T08:55:48.000Z,95197,682,24,82,False,False,People & Blogs,KR
4841,TPtWYfdW6Gc,18.05.01,2018-01-03T17:00:03.000Z,296922,26686,602,3397,False,False,Comedy,CA
366498,f5Y3cf3MFIw,18.18.03,2018-03-08T15:30:01.000Z,890541,21742,2203,4272,False,False,Education,US
69644,Xwz09V1-hh0,18.01.02,2018-01-29T17:39:34.000Z,30376,303,686,174,False,False,Sports,DE
279833,rSO6479f910,18.09.06,2018-06-07T21:00:08.000Z,100116,9473,253,1790,False,False,Howto & Style,MX
73889,fuPCIweVFMM,18.05.01,2018-01-04T17:49:10.000Z,143460,2038,81,1132,False,False,News & Politics,DE
237159,OztT7aZ8Iko,18.10.03,2018-03-08T10:00:01.000Z,67590,6727,111,1072,False,False,Music,KR
96088,XSoS8v8N6fM,18.29.01,2018-01-28T17:36:53.000Z,27952,2050,56,483,False,False,Gaming,FR
46191,MrjILoXGrNA,18.28.01,2018-01-27T10:00:56.000Z,85029,2563,811,742,False,False,Entertainment,DE
233707,pkYlx-7BIo8,18.26.03,2018-03-24T10:25:55.000Z,41296,138,18,11,False,False,Sports,KR
365987,Oc27GxSD_bI,18.23.01,2018-01-17T17:28:29.000Z,140445,9466,106,706,False,False,Education,US
349216,U1RASlbIIVc,18.04.01,2017-12-27T08:31:48.000Z,1369181,42983,1473,5356,False,False,Science & Technology,US
180302,EyUNioJzBso,18.27.04,2018-04-25T23:11:05.000Z,81815,510,60,20,False,False,Entertainment,IN
186618,TAQKOIBH6iI,18.19.04,2018-04-16T12:21:18.000Z,400450,4980,314,160,False,False,Comedy,IN
352157,Lok2EvthO-U,18.20.02,2018-02-12T18:31:46.000Z,151626,9040,270,327,False,False,Film & Animation,US
297357,Hk24AJfeK0s,18.04.02,2018-02-03T06:02:23.000Z,16727,407,69,103,False,False,People & Blogs,RU
232599,2hakiboLZWk,18.02.06,2018-05-31T09:54:50.000Z,119137,696,148,517,False,False,News & Politics,KR
61508,rC11kbJfJ0U,18.20.01,2018-01-19T09:08:20.000Z,5142,557,4,23,False,False,People & Blogs,DE
300136,1x-dv2h0jAk,18.01.04,2018-03-31T23:07:49.000Z,3471,435,4,53,False,False,People & Blogs,RU
257011,DIIHKPEhreQ,18.22.01,2018-01-22T02:59:10.000Z,2858,31,2,7,False,False,Entertainment,MX
118022,dneWGXFzfco,17.18.12,2017-12-15T17:00:03.000Z,198153,9575,183,409,False,False,Music,FR
75934,4LKdSraZA7M,18.31.05,2018-05-31T01:34:47.000Z,274214,3119,160,1295,False,False,News & Politics,DE
220267,3sG-Qprg8-M,18.01.01,2017-12-30T17:14:00.000Z,25081,117,20,14,False,False,People & Blogs,KR
306667,MrMcCQnXwcg,18.21.03,2018-03-20T19:10:17.000Z,30532,243,39,153,False,False,Entertainment,RU
255741,7HIKW2t6yNo,17.31.12,2017-12-31T02:37:27.000Z,1219,34,4,0,False,False,Entertainment,MX
257333,ByRJSQx5wYw,18.27.01,2018-01-27T01:20:15.000Z,5683,17,7,3,False,False,Entertainment,MX
273290,1RDpXueNF0w,18.09.05,2018-05-09T03:08:11.000Z,42004,619,18,7,False,False,People & Blogs,MX
260741,E8VQLAnQTVY,18.20.03,2018-03-18T18:01:09.000Z,385461,31791,357,9022,False,False,Entertainment,MX
168151,KkUAbgA6d6Q,17.20.11,2017-11-17T13:32:57.000Z,349208,6605,106,496,False,False,Entertainment,IN
110005,_ssyGpYHiiY,18.28.05,2018-05-27T10:20:38.000Z,29454,3447,50,200,False,False,Howto & Style,FR
311234,rJKksLa7CPk,18.18.01,2018-01-16T13:43:43.000Z,108078,732,157,89,False,False,Comedy,RU
165235,_z_s-3nBtFE,18.25.02,2018-02-21T19:49:56.000Z,612927,8608,717,781,False,False,News & Politics,IN
233431,Vi2lfHWdoO8,18.08.02,2018-02-06T05:00:02.000Z,15106,106,39,252,False,False,Sports,KR
118228,dkJv31SX7Nc,17.29.12,2017-12-28T03:50:23.000Z,88827,8967,115,2013,False,False,Music,FR
24798,gACgQnmVneo,18.01.06,2018-06-01T02:00:01.000Z,67623,2279,407,1450,False,False,News & Politics,CA
804,dHOTgIEmixc,17.26.12,2017-12-22T05:00:02.000Z,1786519,43171,2901,4856,False,False,Music,CA
321064,bM9M19ba3X0,18.30.03,2018-03-29T19:18:28.000Z,20925,87,79,104,False,False,News & Politics,RU
27458,t8Jg4lKa_Ig,18.07.03,2018-03-06T21:34:52.000Z,244955,2302,113,735,False,False,People & Blogs,CA
288120,GEho_fVuJKM,18.27.04,2018-04-26T18:42:22.000Z,82680,426,65,116,False,False,Sports,MX
242476,70Htt0kv5i4,18.05.03,2018-03-03T12:00:01.000Z,15079,204,7,103,False,False,Entertainment,KR
231654,CoIGv1FGmYI,18.09.05,2018-05-07T23:10:30.000Z,99344,401,74,171,False,False,News & Politics,KR
224628,hfduXVZjIpA,18.13.05,2018-05-10T15:42:39.000Z,143948,1216,95,160,False,False,People & Blogs,KR
200078,oeFlKyRTYLI,18.22.04,2018-04-21T15:24:03.000Z,14818,234,3,53,False,False,Film & Animation,JP
209695,1goVG9LYqJs,18.19.04,2018-04-18T14:00:00.000Z,3941,99,5,14,False,False,Entertainment,JP
278835,hwmp-XDch-4,18.03.03,2018-03-02T17:43:44.000Z,9713,889,19,87,False,False,Howto & Style,MX
93020,u9ZH5C6rvtg,18.31.01,2018-01-29T17:21:37.000Z,8301,59,1,0,False,False,Comedy,FR
338998,QS8bma7LRX4,18.04.02,2018-02-04T05:57:36.000Z,39720,4800,165,530,False,False,Entertainment,US
81577,kw_oQjTyMks,17.18.11,2017-11-17T21:09:18.000Z,4488,25,0,0,False,False,Entertainment,FR
55401,_pSdQmRKdAQ,18.06.06,2018-06-06T09:23:03.000Z,124128,1442,74,627,False,False,Entertainment,DE
313329,Mep50x4zzXY,17.14.11,2017-11-13T09:04:19.000Z,34858,934,52,133,False,False,Education,RU
298609,kgvhRMdswyQ,18.01.03,2018-02-28T06:30:00.000Z,47337,6595,86,125,False,False,People & Blogs,RU
209979,sxfry_FRPsk,18.25.04,2018-04-22T16:15:39.000Z,6127,19,5,4,False,False,Entertainment,JP
271989,gUjQbrdSQPw,18.31.03,2018-03-30T23:23:46.000Z,10589,1168,55,313,False,False,People & Blogs,MX
280205,gpIBmED4oss,17.04.12,2017-12-01T21:36:49.000Z,10090515,414153,27294,38626,False,False,Music,MX
253199,qT2jBzf64ro,17.22.11,2017-11-21T20:00:03.000Z,359967,9657,228,1841,False,False,Entertainment,MX
224593,Yv26jdDj7gQ,18.12.05,2018-05-11T05:21:08.000Z,26950,178,4,103,False,False,People & Blogs,KR
264171,tAWk1RU7ETU,18.16.05,2018-05-16T01:37:40.000Z,27767,360,15,25,False,False,Entertainment,MX
289588,HF8a5TYUJac,17.29.12,2017-12-29T04:32:02.000Z,6306,87,2,6,False,False,Film & Animation,MX
243548,CqfI41SjcSc,18.30.03,2018-03-26T06:00:00.000Z,142416,215,224,23,False,False,Entertainment,KR
182524,W_9V30hMhTw,18.24.05,2018-05-23T01:39:01.000Z,198755,692,107,12,False,False,Entertainment,IN
106184,7NbsUvqluH4,18.13.05,2018-05-13T03:58:39.000Z,9996,56,57,43,False,False,People & Blogs,FR
318211,wwOjEtiahzA,17.11.12,2017-12-09T20:01:07.000Z,58765,1068,125,371,False,False,News & Politics,RU
13292,UsFFsXXqCLQ,18.15.02,2018-02-13T23:30:00.000Z,160627,2111,154,394,False,False,Entertainment,CA
223681,bx5CpN406ns,18.15.04,2018-04-13T21:49:42.000Z,10171,50,5,17,False,False,People & Blogs,KR
278906,H35W0_biOys,18.09.03,2018-03-08T22:09:43.000Z,29273,4317,34,493,False,False,Howto & Style,MX
205347,_d968nM8Zns,18.14.06,2018-06-13T11:00:05.000Z,26712,678,14,118,False,False,Comedy,JP
99420,q4PWIejQl48,18.12.03,2018-03-11T22:49:50.000Z,1900,35,1,6,False,False,Sports,FR
268891,ro0E3426sT4,18.21.01,2018-01-21T02:00:01.000Z,137748,10026,213,1188,False,False,People & Blogs,MX
216724,Z319GzbWXug,18.19.04,2018-04-18T06:44:17.000Z,4895,40,4,11,False,False,Music,JP
282518,8DVlP1C_eTI,18.04.05,2018-05-04T01:30:01.000Z,18756,2071,13,451,False,False,Music,MX
321391,UVTQF820K4I,18.16.04,2018-04-14T20:24:34.000Z,251701,2555,802,1071,False,False,News & Politics,RU
83970,B7kd203N2L0,18.07.01,2018-01-05T19:00:00.000Z,43186,2741,103,731,False,False,Entertainment,FR
193031,70--WeRaQX0,18.20.02,2018-02-18T05:51:08.000Z,99507,250,43,35,False,False,People & Blogs,IN
102668,0drvDEF7A-M,18.02.01,2018-01-01T07:09:45.000Z,140267,14123,96,2348,False,False,People & Blogs,FR
89671,HB52AtZQeEk,18.19.05,2018-05-17T21:51:21.000Z,107136,1562,108,243,False,False,Entertainment,FR
224965,caU2JX-CAz8,18.25.05,2018-05-24T03:47:18.000Z,21827,2190,16,221,False,False,People & Blogs,KR
306744,bDU2vq085UQ,18.24.03,2018-03-23T13:31:10.000Z,138195,3000,318,130,False,False,Entertainment,RU
84874,CswRb_UtU9M,18.29.01,2018-01-29T01:20:55.000Z,3889,0,0,0,False,True,Entertainment,FR
100723,khqC2UfSud8,18.21.05,2018-05-20T20:10:37.000Z,568550,0,0,304,False,True,Sports,FR
351803,Cf3zj7D8SQ4,18.19.01,2018-01-13T15:11:41.000Z,1776291,96594,2338,25772,False,False,Film & Animation,US
219416,9_YX856eunc,17.10.12,2017-12-05T17:48:12.000Z,107950,200,11,56,False,False,People & Blogs,KR
233303,z2bXjoIeYZg,18.19.01,2018-01-15T11:53:34.000Z,385453,859,180,1483,False,False,Sports,KR
102317,rC8UWiCn7DM,17.21.12,2017-12-20T03:45:51.000Z,78801,18,304,41,False,False,People & Blogs,FR
301217,ugN-wNQxONU,18.29.04,2018-04-28T18:00:04.000Z,56179,0,0,299,False,True,People & Blogs,RU
292422,ohf_TKMX55c,18.22.04,2018-04-22T07:40:24.000Z,87585,6012,4628,135,False,False,Gaming,MX
287666,S_3UNyGeZds,18.29.03,2018-03-27T23:40:14.000Z,92443,318,17,32,False,False,Sports,MX
115613,MgXPaOtYRhE,17.04.12,2017-12-02T20:30:01.000Z,109782,1920,112,883,False,False,Film & Animation,FR
104734,kzfe5HgO-Mw,18.19.03,2018-03-18T18:51:53.000Z,23635,651,142,0,True,False,People & Blogs,FR
301813,iccmVu3VhM8,18.11.05,2018-05-10T15:05:16.000Z,51736,2390,90,115,False,False,People & Blogs,RU
66559,-Ey15cTjkUs,18.13.02,2018-02-12T04:36:41.000Z,10992,0,0,60,False,True,Film & Animation,DE
320075,f7aA4my3okI,18.02.03,2018-03-01T17:31:27.000Z,30620,0,0,852,False,True,News & Politics,RU
118919,hGzAirt2dtE,18.04.02,2018-02-03T17:53:47.000Z,191780,8704,2401,2369,False,False,Music,FR
264603,5MCxM0Q8DHg,18.22.05,2018-05-21T20:25:31.000Z,27622,422,5,248,False,False,Entertainment,MX
353825,WmNGq56WMLE,17.13.12,2017-12-09T19:07:11.000Z,9239,178,20,138,False,False,News & Politics,US
263248,vhPbwZImVdc,18.02.05,2018-05-01T23:21:26.000Z,5281,152,9,30,False,False,Entertainment,MX
331410,oeU_dU3mV4Q,18.15.05,2018-05-13T18:42:58.000Z,1458635,109399,4177,5889,False,False,Music,RU
307101,97pQ6qI-6mw,18.14.04,2018-04-13T18:51:11.000Z,121457,2817,141,643,False,False,Entertainment,RU
269633,4B1zzTfBWQw,18.06.02,2018-02-05T22:17:42.000Z,15079,103,32,34,False,False,People & Blogs,MX
195319,LjltdQpFYTA,18.08.02,2018-02-07T03:40:33.000Z,30848,2646,41,111,False,False,Education,IN
233647,TekKa9r84UU,18.12.03,2018-03-09T13:01:19.000Z,131171,107,75,308,False,False,Sports,KR
268821,8H0PM8e4ozU,18.19.01,2018-01-19T02:33:09.000Z,8768,52,8,1,False,False,People & Blogs,MX
289716,ay44BGwwz2M,18.22.01,2018-01-21T15:49:02.000Z,55475,395,72,86,False,False,Film & Animation,MX
277610,pKMTAU14-7s,17.27.11,2017-11-26T23:27:31.000Z,33598,2523,110,1351,False,False,Howto & Style,MX
229045,k1eau18TBTM,18.24.02,2018-02-23T07:27:14.000Z,34688,0,0,571,False,True,News & Politics,KR
85868,PrWg58-1IXE,18.19.02,2018-02-18T19:02:17.000Z,72085,118,27,178,False,False,Entertainment,FR
295848,omWtiq5eQf8,18.07.01,2018-01-06T19:03:59.000Z,21258,642,63,49,False,False,People & Blogs,RU
14506,U9IHAwi5pUk,18.07.03,2018-03-06T18:01:22.000Z,59663,926,38,405,False,False,Entertainment,CA
309374,yvUGm_18k-g,17.24.12,2017-12-22T04:33:35.000Z,113339,4105,465,228,False,False,Science & Technology,RU
81397,7CdZE2zKQnk,17.14.11,2017-11-13T15:00:01.000Z,9077,97,9,17,False,False,Entertainment,FR
270447,L_PLWVrnn3I,18.23.02,2018-02-22T19:00:02.000Z,14967,978,12,200,False,False,People & Blogs,MX
236395,JbNXp17g2-Q,17.06.12,2017-12-02T23:21:56.000Z,426357,3523,137,381,False,False,Music,KR
346322,czBa9nbvGNA,18.16.01,2018-01-12T04:57:03.000Z,951276,18315,363,1092,False,False,Comedy,US
41021,pftEGQ33fP0,17.17.11,2017-11-15T18:59:50.000Z,23767,956,13,53,False,False,Entertainment,DE
15628,w0_QVQEbMas,18.23.03,2018-03-22T17:00:05.000Z,349932,6817,117,613,False,False,Entertainment,CA
307754,6zjjjUA6lpg,18.05.05,2018-05-04T17:53:19.000Z,13852,919,23,336,False,False,Entertainment,RU
36140,DjL9s9yT3w0,17.11.12,2017-12-09T18:20:57.000Z,161392,960,38,133,False,False,Sports,CA
295287,-4s2V9rM2WU,17.29.12,2017-12-27T17:11:10.000Z,176066,5698,1192,1240,False,False,People & Blogs,RU
74436,DWYuZQ54r-k,18.09.02,2018-02-08T13:00:01.000Z,9816,311,11,40,False,False,News & Politics,DE
266485,AW0_JNBA3go,17.22.11,2017-11-21T02:33:50.000Z,29259,418,21,77,False,False,People & Blogs,MX
106734,GJG3ZUpFC6Q,18.04.06,2018-06-03T20:15:25.000Z,20282,224,33,42,False,False,People & Blogs,FR
23883,NsdOMrnRsvE,18.20.04,2018-04-19T12:00:03.000Z,185458,23743,148,6811,False,False,News & Politics,CA
280860,llmtkMfpKSM,18.14.01,2018-01-14T01:49:46.000Z,7392,331,5,57,False,False,Music,MX
9606,BL4NNbpwT3o,17.17.12,2017-12-16T15:02:53.000Z,117315,6147,107,958,False,False,Entertainment,CA
228227,yb8DzKILLXw,18.30.01,2018-01-26T22:30:00.000Z,62387,5969,177,1664,False,False,News & Politics,KR
15497,rrsDASImDVI,18.21.03,2018-03-20T15:34:48.000Z,82878,740,22,337,False,False,Entertainment,CA
83407,nxmlV5vlD6g,17.27.12,2017-12-25T16:00:05.000Z,314534,21813,275,421,False,False,Entertainment,FR
245541,9TtLmiXqgJ4,18.20.05,2018-05-17T07:00:02.000Z,155112,4516,74,3532,False,False,Entertainment,KR
309419,Xz8fD7ik1B8,18.01.01,2017-12-31T18:20:21.000Z,56238,7517,94,911,False,False,Science & Technology,RU
163214,PQxHj9_w3Cs,17.09.12,2017-12-07T14:09:21.000Z,180798,633,108,124,False,False,News & Politics,IN
289251,PQZA3_jX5b0,18.16.05,2018-05-15T15:00:02.000Z,59640,159,83,55,False,False,Autos & Vehicles,MX
97861,m0ZihOUEECw,17.29.12,2017-12-28T06:00:42.000Z,787619,3667,183,751,False,False,Sports,FR
98919,iKBlKAkL6d4,18.16.02,2018-02-15T19:12:35.000Z,2709,12,2,9,False,False,Sports,FR
284941,WkJd-wuTmZk,18.07.06,2018-06-06T16:18:06.000Z,69064,2333,104,299,False,False,Comedy,MX
322199,S6Pc0i2KL2g,18.13.05,2018-05-13T03:56:33.000Z,24864,1151,12,105,False,False,News & Politics,RU
107306,NggtACKCsVE,18.27.01,2018-01-26T18:35:53.000Z,3922,397,1,0,True,False,Education,FR
8600,qA4R1TVl8h4,17.01.12,2017-11-29T03:15:26.000Z,363966,2564,94,840,False,False,Entertainment,CA
309919,QY9x_A6Fakc,18.06.04,2018-04-04T14:53:49.000Z,660821,6941,1240,2357,False,False,Science & Technology,RU
37779,_N2tsJ8p-Mg,18.07.04,2018-04-05T03:32:16.000Z,37827,176,53,17,False,False,Sports,CA
23124,6GAltDruNFA,18.02.03,2018-03-01T20:28:24.000Z,27371,358,11,83,False,False,News & Politics,CA
105541,0rdRy62Ussk,18.21.04,2018-04-20T20:46:44.000Z,41806,221,16,132,False,False,People & Blogs,FR
38559,6ECoCQfG4C4,17.20.11,2017-11-18T13:00:01.000Z,337492,12861,272,9741,False,False,Pets & Animals,CA
63631,dyclzwkcItE,18.05.04,2018-04-04T08:23:52.000Z,29436,49,55,158,False,False,People & Blogs,DE
237679,AeWhxRcw_XA,18.14.05,2018-05-13T14:29:51.000Z,16389,3726,38,389,False,False,Music,KR
237961,BNWFh7hcBMo,17.14.11,2017-11-11T09:10:30.000Z,20731,286,31,52,False,False,Entertainment,KR
293890,1CttctdtUtQ,17.03.12,2017-12-02T11:57:56.000Z,10345,810,70,177,False,False,People & Blogs,RU
330798,fZCuq3L-Tuk,18.21.02,2018-02-18T23:42:26.000Z,1230884,21935,2986,1970,False,False,Music,RU
193521,-1Hd6cXt8pg,18.31.03,2018-03-29T22:30:00.000Z,62721,724,104,69,False,False,People & Blogs,IN
74018,2-gFs7OT_Uw,18.15.01,2018-01-14T13:30:25.000Z,4106,45,9,53,False,False,News & Politics,DE
323389,zn8bScEXW-I,18.02.04,2018-04-01T06:29:36.000Z,61290,1642,47,135,False,False,Pets & Animals,RU
271051,eqwtL4WSZys,18.10.03,2018-03-09T23:12:19.000Z,11738,143,11,25,False,False,People & Blogs,MX
99290,MLFC1-RK0ic,18.06.03,2018-03-05T19:12:22.000Z,3337,20,0,18,False,False,Sports,FR
149940,6jV798JxoTY,17.19.11,2017-11-07T21:00:00.000Z,67113,3870,80,516,False,False,People & Blogs,GB
131396,SWcdQ-6TKmI,18.07.05,2018-04-26T08:30:00.000Z,536460,4895,1472,2021,False,False,Entertainment,GB
38135,CPUnmyF09uI,18.14.05,2018-05-13T03:02:05.000Z,91456,731,53,445,False,False,Sports,CA
286567,DcqEHtLiQTc,18.29.01,2018-01-28T21:42:18.000Z,1021262,11244,573,2538,False,False,Sports,MX
61449,nCXZ0bZ7zuI,18.18.01,2018-01-17T09:29:15.000Z,10030,507,18,63,False,False,People & Blogs,DE
205655,m1Ou9Sz2B9A,18.21.02,2018-02-20T07:00:01.000Z,15228,581,11,230,False,False,Pets & Animals,JP
25797,JwVIlCYOk7c,17.17.12,2017-12-16T16:00:01.000Z,55216,19,12,5,False,False,People & Blogs,CA
195243,B9mmGdj1b6Y,18.29.01,2018-01-28T15:58:54.000Z,19779,1311,15,107,False,False,Education,IN
284827,PsPC0SJWc8I,18.21.05,2018-05-19T19:00:01.000Z,55523,614,54,108,False,False,Comedy,MX
311763,PkOx2rQdanY,18.24.02,2018-02-23T10:25:18.000Z,15141,1126,11,0,True,False,Comedy,RU
26624,gXI61LgUc-A,18.25.01,2018-01-23T23:15:22.000Z,214344,10586,137,2560,False,False,People & Blogs,CA
12005,ST21EPr_A4A,18.26.01,2018-01-25T16:00:02.000Z,302382,1843,214,416,False,False,Entertainment,CA
53299,c5XdpWATDug,18.12.05,2018-05-11T21:30:01.000Z,37909,674,51,68,False,False,Entertainment,DE
19600,biIUS2WV-60,18.26.05,2018-05-25T15:39:56.000Z,218462,1278,173,336,False,False,Entertainment,CA
306725,BtmF_HEZf78,18.24.03,2018-03-24T04:51:59.000Z,9336,86,44,35,False,False,Entertainment,RU
295505,XucY1kU5mlo,18.01.01,2017-12-31T07:30:01.000Z,39623,338,383,165,False,False,People & Blogs,RU
187247,KdRPiY2KE8w,18.23.05,2018-05-20T07:20:39.000Z,720866,47148,1297,2747,False,False,Comedy,IN
162986,Oir6U1vBD04,17.02.12,2017-11-29T11:59:52.000Z,194699,636,425,113,False,False,News & Politics,IN
32736,PZWlGd-9aqk,18.19.04,2018-04-16T11:48:03.000Z,188165,4846,29,238,False,False,Film & Animation,CA
317628,fZj__1ZjN8A,17.15.11,2017-11-14T02:45:27.000Z,59687,120,41,14,False,False,News & Politics,RU
34966,c-byrOjxJU0,18.24.01,2018-01-22T22:00:01.000Z,280822,13551,141,1897,False,False,Gaming,CA
303052,lMSi_XwmY_4,18.11.06,2018-06-10T16:56:37.000Z,82989,585,105,0,True,False,People & Blogs,RU
43515,y6GjnQcvmuA,17.21.12,2017-12-20T14:10:02.000Z,39754,616,22,183,False,False,Entertainment,DE
361720,O8hm2Ml-pA8,18.23.03,2018-03-08T13:00:44.000Z,1759167,37479,825,1063,False,False,Music,US
109813,eYt2zRdsx7c,18.10.05,2018-05-09T17:01:10.000Z,9913,1045,26,312,False,False,Howto & Style,FR
69706,pq-AZJk1qZY,18.06.02,2018-02-04T23:00:03.000Z,222887,3311,73,214,False,False,Sports,DE
210179,dfTdmUO0RHw,18.29.04,2018-04-28T04:51:34.000Z,257733,2263,125,105,False,False,Entertainment,JP
89499,lEAn_ExSoLQ,18.16.05,2018-05-15T19:11:53.000Z,15437,824,55,296,False,False,Entertainment,FR
212876,1bSIJfg_wGE,18.14.06,2018-06-13T11:00:01.000Z,20691,236,227,90,False,False,Entertainment,JP
43100,vgPIyKkzSHo,17.16.12,2017-12-15T12:25:33.000Z,159893,15699,129,371,False,False,Entertainment,DE
197448,Txogjk7J-7k,18.08.03,2018-03-06T05:52:45.000Z,333430,751,153,57,False,False,Sports,IN
286503,2aczPPvjFxo,18.26.01,2018-01-25T06:47:25.000Z,307426,1579,119,0,False,False,Sports,MX
360259,woDDGmpV2KE,18.29.01,2018-01-27T02:46:21.000Z,60857,932,145,695,False,False,Music,US
207787,XTWmWVFmwAQ,18.03.03,2018-03-02T06:33:13.000Z,21219,296,23,5,False,False,Entertainment,JP
203377,O-yVXGOuTc0,18.27.04,2018-04-26T05:58:03.000Z,142198,196,86,473,False,False,People & Blogs,JP
4257,oNWScLy3Dus,17.07.12,2017-12-05T01:26:45.000Z,158902,8988,184,525,False,False,Comedy,CA
305644,jeiDVN7_fcI,18.11.02,2018-02-09T22:00:02.000Z,195672,3874,387,276,False,False,Entertainment,RU
95045,J8mnMrWd-II,18.23.05,2018-05-18T17:01:13.000Z,1394617,66146,1492,3355,False,False,Comedy,FR
121298,NvF7carX4so,18.04.06,2018-06-03T12:35:10.000Z,318807,20893,83,1000,False,False,Music,FR
316776,BQfueHX263k,18.18.02,2018-02-16T16:35:07.000Z,421312,17456,4441,1911,False,False,Autos & Vehicles,RU
116888,LJXdFTfx3oE,18.05.04,2018-04-04T19:11:18.000Z,10257,38,9,4,False,False,Film & Animation,FR
24551,DWnnId-hvNA,18.21.05,2018-05-20T13:51:52.000Z,190549,1312,297,1678,False,False,News & Politics,CA
292675,tO6uVAfkYT0,18.25.03,2018-03-24T17:00:07.000Z,883457,43791,813,5878,False,False,Pets & Animals,MX
9126,VLcDEY_JMtA,17.09.12,2017-12-06T02:22:22.000Z,868582,11205,849,9217,False,False,Entertainment,CA
61860,-iTzfs0wMuc,18.02.02,2018-02-01T12:55:27.000Z,45318,157,35,60,False,False,People & Blogs,DE
296609,6I_RE6XxIBA,18.22.01,2018-01-21T17:30:14.000Z,14200,345,48,36,False,False,People & Blogs,RU
315930,0U8ZzIU-GZ4,18.09.06,2018-06-08T03:15:11.000Z,352973,2051,119,739,False,False,Sports,RU
234580,78PjmDz7kwA,18.04.01,2018-01-01T02:52:44.000Z,661345,3352,191,961,False,False,Comedy,KR
